Entity	Date	Vaccinations
Argentina	19/01/2023	44173
Argentina	20/01/2023	49292
Argentina	21/01/2023	9369
Argentina	22/01/2023	3219
Argentina	23/01/2023	40285
Argentina	24/01/2023	41580
Argentina	25/01/2023	42193
Argentina	26/01/2023	42307
Argentina	27/01/2023	39105
Argentina	28/01/2023	8863
Argentina	29/01/2023	4847
Argentina	30/01/2023	35439
Argentina	31/01/2023	37851
Argentina	01/02/2023	36144
Argentina	02/02/2023	31359
Argentina	03/02/2023	34755
Argentina	04/02/2023	7762
Argentina	05/02/2023	3040
Argentina	06/02/2023	28972
Argentina	07/02/2023	28947
Argentina	08/02/2023	29613
Argentina	09/02/2023	29969
Argentina	10/02/2023	30701
Argentina	11/02/2023	7105
Argentina	12/02/2023	3025
Argentina	13/02/2023	22272
Argentina	14/02/2023	24809
Argentina	15/02/2023	26458
Argentina	16/02/2023	25941
Argentina	17/02/2023	25947
Argentina	18/02/2023	6393
Argentina	19/02/2023	2746
Argentina	20/02/2023	2488
Argentina	21/02/2023	954
Argentina	22/02/2023	24214
Argentina	23/02/2023	24350
Argentina	24/02/2023	28297
Argentina	25/02/2023	5139
Argentina	26/02/2023	1697
Argentina	27/02/2023	22415
Argentina	28/02/2023	19528
Argentina	01/03/2023	14951
Argentina	02/03/2023	14168
Argentina	03/03/2023	16138
Argentina	04/03/2023	3590
Argentina	05/03/2023	1105
Argentina	06/03/2023	12631
Argentina	07/03/2023	13525
Argentina	08/03/2023	9798
Argentina	09/03/2023	12808
Argentina	10/03/2023	14787
Argentina	11/03/2023	3054
Argentina	12/03/2023	746
Argentina	13/03/2023	9106
Argentina	14/03/2023	9935
Argentina	15/03/2023	10367
Argentina	16/03/2023	10579
Argentina	17/03/2023	12288
Argentina	18/03/2023	2731
Argentina	19/03/2023	727
Argentina	20/03/2023	11087
Argentina	21/03/2023	12002
Argentina	22/03/2023	12653
Argentina	23/03/2023	13994
Argentina	24/03/2023	1481
Argentina	25/03/2023	1931
Argentina	26/03/2023	814
Argentina	27/03/2023	11762
Argentina	28/03/2023	12651
Argentina	29/03/2023	12161
Argentina	30/03/2023	13471
Argentina	31/03/2023	12955
Argentina	01/04/2023	2405
Argentina	02/04/2023	822
Argentina	03/04/2023	11343
Argentina	04/04/2023	11114
Argentina	05/04/2023	13107
Argentina	06/04/2023	1409
Argentina	07/04/2023	843
Argentina	08/04/2023	1403
Argentina	09/04/2023	129
Argentina	10/04/2023	11716
Argentina	11/04/2023	12487
Argentina	12/04/2023	12504
Argentina	13/04/2023	11799
Argentina	14/04/2023	13725
Argentina	15/04/2023	2483
Argentina	16/04/2023	851
Argentina	17/04/2023	11904
Argentina	18/04/2023	11757
Argentina	19/04/2023	11606
Argentina	20/04/2023	12573
Argentina	21/04/2023	14058
Argentina	22/04/2023	4478
Argentina	23/04/2023	1505
Argentina	24/04/2023	12580
Argentina	25/04/2023	13705
Argentina	26/04/2023	14112
Argentina	27/04/2023	14533
Argentina	28/04/2023	15308
Argentina	29/04/2023	3674
Argentina	30/04/2023	921
Argentina	01/05/2023	120
Argentina	02/05/2023	9505
Argentina	03/05/2023	9629
Argentina	04/05/2023	12051
Argentina	05/05/2023	12548
Argentina	06/05/2023	2254
Argentina	07/05/2023	867
Argentina	08/05/2023	10789
Argentina	09/05/2023	11114
Argentina	10/05/2023	10584
Argentina	11/05/2023	9925
Argentina	12/05/2023	10523
Argentina	13/05/2023	2308
Argentina	14/05/2023	808
Argentina	15/05/2023	9482
Argentina	16/05/2023	9010
Argentina	17/05/2023	9453
Argentina	18/05/2023	8931
Argentina	19/05/2023	8406
Argentina	20/05/2023	1839
Argentina	21/05/2023	597
Argentina	22/05/2023	6930
Argentina	23/05/2023	8073
Argentina	24/05/2023	7031
Argentina	25/05/2023	595
Argentina	26/05/2023	564
Argentina	27/05/2023	1058
Argentina	28/05/2023	154
Argentina	29/05/2023	7069
Argentina	30/05/2023	7920
Argentina	31/05/2023	7978
Argentina	01/06/2023	7895
Argentina	02/06/2023	8311
Argentina	03/06/2023	2166
Argentina	04/06/2023	553
Argentina	05/06/2023	6427
Argentina	06/06/2023	7102
Argentina	07/06/2023	7315
Argentina	08/06/2023	7236
Argentina	09/06/2023	7526
Argentina	10/06/2023	1939
Argentina	11/06/2023	518
Argentina	12/06/2023	5624
Argentina	13/06/2023	5224
Argentina	14/06/2023	6027
Argentina	15/06/2023	6509
Argentina	16/06/2023	6047
Argentina	17/06/2023	948
Argentina	18/06/2023	99
Argentina	19/06/2023	415
Argentina	20/06/2023	336
Argentina	21/06/2023	4624
Argentina	22/06/2023	4930
Argentina	23/06/2023	5861
Argentina	24/06/2023	1083
Argentina	25/06/2023	372
Argentina	26/06/2023	5383
Argentina	27/06/2023	4334
Argentina	28/06/2023	6007
Argentina	29/06/2023	5710
Argentina	30/06/2023	5916
Argentina	01/07/2023	1295
Argentina	02/07/2023	317
Argentina	03/07/2023	5027
Argentina	04/07/2023	5408
Argentina	05/07/2023	5842
Argentina	06/07/2023	6130
Argentina	07/07/2023	4634
Argentina	08/07/2023	1162
Argentina	09/07/2023	436
Argentina	10/07/2023	5463
Argentina	11/07/2023	5689
Argentina	12/07/2023	3979
Argentina	13/07/2023	5010
Argentina	14/07/2023	5215
Argentina	15/07/2023	1109
Argentina	16/07/2023	461
Argentina	17/07/2023	4610
Argentina	18/07/2023	4205
Argentina	19/07/2023	4647
Argentina	20/07/2023	4171
Argentina	21/07/2023	5118
Argentina	22/07/2023	1073
Argentina	23/07/2023	403
Argentina	24/07/2023	4200
Argentina	25/07/2023	4488
Argentina	26/07/2023	4886
Argentina	27/07/2023	4903
Argentina	28/07/2023	5129
Argentina	29/07/2023	997
Argentina	30/07/2023	436
Argentina	31/07/2023	4667
Argentina	01/08/2023	3888
Argentina	02/08/2023	4276
Argentina	03/08/2023	3988
Argentina	04/08/2023	4430
Argentina	05/08/2023	977
Argentina	06/08/2023	292
Argentina	07/08/2023	3321
Argentina	08/08/2023	3689
Argentina	09/08/2023	3880
Argentina	10/08/2023	3640
Argentina	11/08/2023	3975
Argentina	12/08/2023	843
Argentina	13/08/2023	54
Argentina	14/08/2023	3358
Argentina	15/08/2023	4942
Argentina	16/08/2023	5208
Argentina	17/08/2023	4265
Argentina	18/08/2023	4773
Argentina	19/08/2023	814
Argentina	20/08/2023	229
Argentina	21/08/2023	434
Argentina	22/08/2023	4133
Argentina	23/08/2023	5326
Argentina	24/08/2023	5810
Argentina	25/08/2023	6585
Argentina	26/08/2023	1477
Argentina	27/08/2023	435
Argentina	28/08/2023	5965
Argentina	29/08/2023	7302
Argentina	30/08/2023	7727
Argentina	31/08/2023	10477
Argentina	01/09/2023	8765
Argentina	02/09/2023	1548
Argentina	03/09/2023	96
Argentina	04/09/2023	5592
Argentina	05/09/2023	7439
Argentina	06/09/2023	10153
Argentina	07/09/2023	9701
Argentina	08/09/2023	11903
Argentina	09/09/2023	1519
Argentina	10/09/2023	562
Argentina	11/09/2023	10513
Argentina	12/09/2023	10686
Argentina	13/09/2023	11801
Argentina	14/09/2023	11849
Argentina	15/09/2023	11951
Argentina	16/09/2023	1623
Argentina	17/09/2023	356
Argentina	18/09/2023	10527
Argentina	19/09/2023	10560
Argentina	20/09/2023	9924
Argentina	21/09/2023	8765
Argentina	22/09/2023	9393
Argentina	23/09/2023	1020
Argentina	24/09/2023	156
Argentina	25/09/2023	8313
Argentina	26/09/2023	10324
Argentina	27/09/2023	10756
Argentina	28/09/2023	11165
Argentina	29/09/2023	16632
Argentina	30/09/2023	1967
Argentina	01/10/2023	299
Argentina	02/10/2023	16903
Argentina	03/10/2023	16595
Argentina	04/10/2023	14193
Argentina	05/10/2023	13545
Argentina	06/10/2023	13099
Argentina	07/10/2023	1632
Argentina	08/10/2023	255
Argentina	09/10/2023	11037
Argentina	10/10/2023	11087
Argentina	11/10/2023	10371
Argentina	12/10/2023	9805
Argentina	13/10/2023	465
Argentina	14/10/2023	739
Argentina	15/10/2023	96
Argentina	16/10/2023	244
Argentina	17/10/2023	7750
Argentina	18/10/2023	8131
Argentina	19/10/2023	8236
Argentina	20/10/2023	8353
Argentina	21/10/2023	873
Argentina	22/10/2023	46
Argentina	23/10/2023	5438
Argentina	24/10/2023	5832
Argentina	25/10/2023	6354
Argentina	26/10/2023	6079
Argentina	27/10/2023	6236
Argentina	28/10/2023	748
Argentina	29/10/2023	72
Argentina	30/10/2023	5124
Argentina	31/10/2023	5249
Argentina	01/11/2023	4995
Argentina	02/11/2023	3030
Argentina	03/11/2023	4550
Argentina	04/11/2023	594
Argentina	05/11/2023	109
Argentina	06/11/2023	5382
Argentina	07/11/2023	5364
Argentina	08/11/2023	4803
Argentina	09/11/2023	5197
Argentina	10/11/2023	4401
Argentina	11/11/2023	655
Argentina	12/11/2023	125
Argentina	13/11/2023	4108
Argentina	14/11/2023	4760
Argentina	15/11/2023	4749
Argentina	16/11/2023	4870
Argentina	17/11/2023	4237
Argentina	18/11/2023	525
Argentina	19/11/2023	45
Argentina	20/11/2023	167
Argentina	21/11/2023	3519
Argentina	22/11/2023	4022
Argentina	23/11/2023	3889
Argentina	24/11/2023	4340
Argentina	25/11/2023	549
Argentina	26/11/2023	65
Argentina	27/11/2023	3853
Argentina	28/11/2023	4283
Argentina	29/11/2023	3706
Argentina	30/11/2023	4160
Argentina	01/12/2023	3207
Argentina	02/12/2023	384
Argentina	03/12/2023	58
Argentina	04/12/2023	3819
Argentina	05/12/2023	4437
Argentina	06/12/2023	3924
Argentina	07/12/2023	4058
Argentina	08/12/2023	133
Argentina	09/12/2023	319
Argentina	10/12/2023	44
Argentina	11/12/2023	3806
Argentina	12/12/2023	4875
Argentina	13/12/2023	3460
Argentina	14/12/2023	3636
Argentina	15/12/2023	3702
Argentina	16/12/2023	409
Argentina	17/12/2023	75
Argentina	18/12/2023	2327
Argentina	19/12/2023	2759
Argentina	20/12/2023	3078
Argentina	21/12/2023	2649
Argentina	22/12/2023	2014
Argentina	23/12/2023	317
Argentina	24/12/2023	42
Argentina	25/12/2023	10
Argentina	26/12/2023	2137
Argentina	27/12/2023	2626
Argentina	28/12/2023	1702
Argentina	29/12/2023	1665
Argentina	30/12/2023	187
Argentina	31/12/2023	38
Argentina	01/01/2024	6
Argentina	02/01/2024	1644
Argentina	03/01/2024	2560
Argentina	04/01/2024	3091
Argentina	05/01/2024	3445
Argentina	06/01/2024	339
Argentina	07/01/2024	48
Argentina	08/01/2024	3791
Argentina	09/01/2024	4732
Argentina	10/01/2024	7964
Argentina	11/01/2024	10444
Argentina	12/01/2024	12255
Argentina	13/01/2024	1229
Argentina	14/01/2024	176
Argentina	15/01/2024	14149
Argentina	16/01/2024	13408
Argentina	17/01/2024	18498
Argentina	18/01/2024	19614
Argentina	19/01/2024	24291
Argentina	20/01/2024	1884
Argentina	21/01/2024	278
Argentina	22/01/2024	25350
Argentina	23/01/2024	28818
Argentina	24/01/2024	14646
Argentina	25/01/2024	23033
Argentina	26/01/2024	23413
Argentina	27/01/2024	1562
Aruba	13/04/2021	2515
Aruba	14/04/2021	2612
Aruba	15/04/2021	2346
Aruba	16/04/2021	2409
Aruba	17/04/2021	2627
Aruba	18/04/2021	69
Aruba	19/04/2021	2527
Aruba	20/04/2021	2201
Aruba	21/04/2021	1963
Aruba	22/04/2021	1946
Aruba	23/04/2021	3662
Aruba	24/04/2021	1329
Aruba	25/04/2021	3824
Aruba	26/04/2021	257
Aruba	29/04/2021	1178
Aruba	30/04/2021	1019
Aruba	04/05/2021	1228
Aruba	05/05/2021	546
Aruba	06/05/2021	51
Aruba	07/05/2021	705
Aruba	08/05/2021	441
Aruba	11/05/2021	1261
Aruba	12/05/2021	1362
Aruba	13/05/2021	1202
Aruba	14/05/2021	2095
Aruba	15/05/2021	1066
Aruba	18/05/2021	2728
Aruba	19/05/2021	2273
Aruba	20/05/2021	1914
Aruba	21/05/2021	2082
Aruba	22/05/2021	3392
Aruba	23/05/2021	5076
Aruba	24/05/2021	1285
Aruba	25/05/2021	1621
Aruba	26/05/2021	288
Aruba	27/05/2021	651
Aruba	28/05/2021	782
Aruba	29/05/2021	564
Aruba	01/06/2021	478
Aruba	02/06/2021	512
Aruba	03/06/2021	1419
Aruba	04/06/2021	14
Aruba	07/06/2021	457
Aruba	08/06/2021	660
Aruba	09/06/2021	620
Aruba	10/06/2021	557
Aruba	11/06/2021	522
Aruba	12/06/2021	2076
Aruba	15/06/2021	395
Aruba	16/06/2021	411
Aruba	17/06/2021	435
Aruba	18/06/2021	456
Aruba	21/06/2021	423
Aruba	22/06/2021	19
Aruba	23/06/2021	524
Aruba	24/06/2021	433
Aruba	28/06/2021	585
Aruba	29/06/2021	512
Aruba	30/06/2021	869
Aruba	01/07/2021	160
Aruba	02/07/2021	568
Aruba	06/07/2021	587
Aruba	07/07/2021	484
Aruba	08/07/2021	475
Aruba	09/07/2021	549
Aruba	10/07/2021	1260
Aruba	13/07/2021	371
Aruba	14/07/2021	465
Aruba	15/07/2021	547
Aruba	16/07/2021	23
Aruba	20/07/2021	11
Aruba	21/07/2021	462
Aruba	22/07/2021	467
Aruba	23/07/2021	59
Aruba	27/07/2021	508
Aruba	28/07/2021	411
Aruba	29/07/2021	398
Aruba	30/07/2021	293
Aruba	31/07/2021	911
Aruba	01/08/2021	4
Aruba	02/08/2021	175
Aruba	03/08/2021	355
Aruba	04/08/2021	79
Aruba	05/08/2021	181
Aruba	06/08/2021	263
Aruba	10/08/2021	417
Aruba	11/08/2021	597
Aruba	12/08/2021	215
Aruba	13/08/2021	495
Aruba	17/08/2021	573
Aruba	18/08/2021	424
Aruba	19/08/2021	366
Aruba	20/08/2021	265
Aruba	23/08/2021	320
Aruba	24/08/2021	242
Aruba	25/08/2021	297
Aruba	26/08/2021	287
Aruba	27/08/2021	283
Aruba	30/08/2021	76
Aruba	31/08/2021	572
Aruba	01/09/2021	407
Aruba	02/09/2021	235
Aruba	03/09/2021	180
Aruba	07/09/2021	100
Aruba	08/09/2021	284
Aruba	09/09/2021	242
Aruba	10/09/2021	250
Aruba	11/09/2021	821
Aruba	12/09/2021	1902
Aruba	13/09/2021	4
Aruba	14/09/2021	404
Aruba	15/09/2021	464
Aruba	16/09/2021	386
Aruba	21/09/2021	393
Aruba	22/09/2021	26
Aruba	23/09/2021	217
Aruba	24/09/2021	165
Aruba	25/09/2021	108
Aruba	26/09/2021	51
Aruba	27/09/2021	93
Aruba	28/09/2021	155
Aruba	29/09/2021	153
Aruba	30/09/2021	118
Aruba	01/10/2021	176
Aruba	02/10/2021	2
Aruba	05/10/2021	203
Aruba	06/10/2021	243
Aruba	07/10/2021	205
Aruba	08/10/2021	143
Aruba	09/10/2021	1
Aruba	10/10/2021	185
Aruba	13/10/2021	201
Aruba	14/10/2021	86
Aruba	15/10/2021	113
Aruba	19/10/2021	221
Aruba	20/10/2021	112
Aruba	21/10/2021	113
Aruba	22/10/2021	150
Aruba	26/10/2021	95
Aruba	27/10/2021	159
Aruba	28/10/2021	75
Aruba	29/10/2021	156
Aruba	02/11/2021	94
Aruba	03/11/2021	233
Aruba	09/11/2021	73
Aruba	10/11/2021	158
Aruba	11/11/2021	110
Aruba	12/11/2021	123
Aruba	16/11/2021	91
Aruba	17/11/2021	121
Aruba	18/11/2021	80
Aruba	19/11/2021	161
Aruba	20/11/2021	1
Aruba	21/11/2021	87
Aruba	22/11/2021	7
Aruba	23/11/2021	129
Aruba	24/11/2021	65
Aruba	25/11/2021	158
Aruba	26/11/2021	34
Aruba	27/11/2021	18
Aruba	28/11/2021	24
Aruba	29/11/2021	4
Aruba	30/11/2021	4
Aruba	01/12/2021	5
Aruba	02/12/2021	131
Aruba	03/12/2021	134
Aruba	07/12/2021	111
Aruba	08/12/2021	78
Aruba	09/12/2021	76
Aruba	10/12/2021	68
Aruba	14/12/2021	44
Aruba	15/12/2021	79
Aruba	16/12/2021	57
Aruba	17/12/2021	195
Aruba	23/12/2021	141
Aruba	24/12/2021	1
Aruba	28/12/2021	208
Aruba	05/01/2022	113
Aruba	06/01/2022	147
Aruba	07/01/2022	62
Aruba	11/01/2022	53
Aruba	12/01/2022	146
Aruba	13/01/2022	52
Aruba	14/01/2022	79
Aruba	15/01/2022	10
Aruba	18/01/2022	108
Aruba	19/01/2022	100
Aruba	20/01/2022	83
Aruba	21/01/2022	577
Aruba	22/01/2022	110
Aruba	23/01/2022	301
Aruba	28/01/2022	109
Aruba	01/02/2022	91
Aruba	02/02/2022	79
Aruba	03/02/2022	82
Aruba	04/02/2022	88
Aruba	08/02/2022	74
Aruba	09/02/2022	103
Aruba	10/02/2022	77
Aruba	11/02/2022	86
Aruba	15/02/2022	48
Aruba	16/02/2022	76
Aruba	17/02/2022	80
Aruba	18/02/2022	110
Aruba	22/02/2022	47
Aruba	23/02/2022	36
Aruba	24/02/2022	42
Aruba	25/02/2022	61
Aruba	02/03/2022	54
Aruba	03/03/2022	36
Aruba	04/03/2022	43
Aruba	07/03/2022	53
Aruba	08/03/2022	57
Aruba	09/03/2022	46
Aruba	10/03/2022	113
Aruba	15/03/2022	40
Aruba	16/03/2022	38
Aruba	17/03/2022	53
Aruba	22/03/2022	96
Aruba	23/03/2022	121
Aruba	24/03/2022	71
Aruba	25/03/2022	123
Aruba	26/03/2022	7
Aruba	29/03/2022	100
Aruba	30/03/2022	73
Aruba	31/03/2022	37
Aruba	04/04/2022	48
Aruba	05/04/2022	58
Aruba	06/04/2022	33
Aruba	07/04/2022	32
Aruba	08/04/2022	83
Aruba	12/04/2022	54
Aruba	13/04/2022	77
Aruba	14/04/2022	28
Aruba	20/04/2022	55
Aruba	21/04/2022	68
Aruba	22/04/2022	65
Aruba	26/04/2022	47
Aruba	27/04/2022	2
Aruba	28/04/2022	39
Aruba	29/04/2022	30
Aruba	04/05/2022	50
Aruba	05/05/2022	36
Aruba	06/05/2022	44
Aruba	10/05/2022	43
Aruba	11/05/2022	46
Aruba	12/05/2022	49
Aruba	13/05/2022	62
Aruba	17/05/2022	41
Aruba	18/05/2022	41
Aruba	19/05/2022	36
Aruba	20/05/2022	48
Aruba	24/05/2022	38
Aruba	25/05/2022	47
Aruba	31/05/2022	50
Aruba	01/06/2022	33
Aruba	02/06/2022	37
Aruba	03/06/2022	127
Aruba	07/06/2022	33
Aruba	08/06/2022	50
Aruba	09/06/2022	15
Aruba	10/06/2022	67
Aruba	14/06/2022	41
Aruba	15/06/2022	24
Aruba	16/06/2022	26
Aruba	17/06/2022	38
Aruba	21/06/2022	34
Aruba	22/06/2022	28
Aruba	23/06/2022	23
Aruba	24/06/2022	49
Aruba	28/06/2022	29
Aruba	04/07/2022	43
Aruba	05/07/2022	31
Aruba	06/07/2022	29
Aruba	07/07/2022	26
Aruba	08/07/2022	36
Aruba	12/07/2022	41
Aruba	13/07/2022	27
Aruba	14/07/2022	41
Aruba	15/07/2022	38
Aruba	19/07/2022	25
Aruba	20/07/2022	10
Aruba	21/07/2022	36
Aruba	22/07/2022	28
Aruba	26/07/2022	36
Aruba	27/07/2022	17
Aruba	28/07/2022	26
Aruba	29/07/2022	15
Aruba	02/08/2022	36
Aruba	03/08/2022	24
Aruba	04/08/2022	17
Aruba	05/08/2022	28
Aruba	09/08/2022	22
Aruba	10/08/2022	15
Aruba	11/08/2022	27
Aruba	12/08/2022	26
Aruba	16/08/2022	27
Aruba	17/08/2022	13
Aruba	18/08/2022	9
Aruba	19/08/2022	17
Aruba	23/08/2022	17
Aruba	24/08/2022	14
Aruba	25/08/2022	18
Aruba	26/08/2022	17
Aruba	30/08/2022	17
Aruba	31/08/2022	7
Aruba	01/09/2022	8
Aruba	02/09/2022	18
Aruba	06/09/2022	36
Aruba	07/09/2022	14
Aruba	08/09/2022	20
Aruba	09/09/2022	13
Aruba	13/09/2022	8
Aruba	14/09/2022	12
Aruba	15/09/2022	23
Aruba	16/09/2022	28
Aruba	20/09/2022	10
Aruba	21/09/2022	9
Aruba	22/09/2022	4
Aruba	23/09/2022	8
Aruba	27/09/2022	13
Aruba	28/09/2022	5
Aruba	29/09/2022	10
Aruba	30/09/2022	18
Aruba	04/10/2022	19
Aruba	05/10/2022	20
Aruba	06/10/2022	9
Aruba	07/10/2022	15
Aruba	11/10/2022	7
Aruba	14/10/2022	9
Aruba	18/10/2022	6
Aruba	19/10/2022	17
Aruba	25/10/2022	17
Aruba	26/10/2022	33
Aruba	27/10/2022	10
Aruba	28/10/2022	13
Aruba	01/11/2022	14
Aruba	02/11/2022	5
Aruba	03/11/2022	7
Aruba	04/11/2022	12
Aruba	08/11/2022	10
Aruba	09/11/2022	6
Aruba	10/11/2022	7
Aruba	11/11/2022	11
Aruba	15/11/2022	20
Aruba	16/11/2022	20
Aruba	17/11/2022	9
Aruba	18/11/2022	10
Aruba	22/11/2022	11
Aruba	23/11/2022	5
Aruba	24/11/2022	7
Aruba	25/11/2022	5
Aruba	29/11/2022	14
Aruba	30/11/2022	6
Aruba	01/12/2022	9
Aruba	02/12/2022	16
Aruba	06/12/2022	8
Aruba	07/12/2022	9
Aruba	08/12/2022	7
Aruba	09/12/2022	6
Aruba	13/12/2022	11
Aruba	16/12/2022	13
Aruba	20/12/2022	7
Aruba	21/12/2022	17
Aruba	22/12/2022	3
Aruba	28/12/2022	3
Aruba	29/12/2022	5
Aruba	04/01/2023	2
Aruba	05/01/2023	6
Aruba	06/01/2023	15
Aruba	10/01/2023	13
Aruba	11/01/2023	6
Aruba	12/01/2023	2
Aruba	13/01/2023	11
Aruba	17/01/2023	6
Aruba	18/01/2023	10
Aruba	19/01/2023	5
Aruba	20/01/2023	12
Aruba	24/01/2023	7
Aruba	25/01/2023	1
Aruba	26/01/2023	7
Aruba	27/01/2023	6
Aruba	31/01/2023	10
Aruba	01/02/2023	6
Aruba	02/02/2023	5
Aruba	03/02/2023	15
Aruba	07/02/2023	4
Aruba	10/02/2023	2
Aruba	14/02/2023	6
Aruba	15/02/2023	3
Aruba	16/02/2023	4
Aruba	17/02/2023	12
Aruba	22/02/2023	6
Aruba	23/02/2023	6
Aruba	24/02/2023	7
Aruba	28/02/2023	3
Aruba	01/03/2023	3
Aruba	02/03/2023	5
Aruba	03/03/2023	9
Aruba	07/03/2023	5
Aruba	08/03/2023	5
Aruba	09/03/2023	5
Aruba	10/03/2023	13
Aruba	14/03/2023	6
Aruba	21/03/2023	5
Aruba	22/03/2023	9
Aruba	23/03/2023	6
Aruba	24/03/2023	13
Aruba	28/03/2023	6
Aruba	29/03/2023	9
Aruba	30/03/2023	3
Aruba	31/03/2023	15
Aruba	04/04/2023	7
Aruba	05/04/2023	3
Aruba	06/04/2023	8
Aruba	12/04/2023	4
Aruba	13/04/2023	8
Aruba	14/04/2023	12
Aruba	18/04/2023	3
Aruba	19/04/2023	3
Aruba	20/04/2023	5
Aruba	21/04/2023	16
Aruba	25/04/2023	3
Aruba	26/04/2023	6
Aruba	03/05/2023	2
Aruba	04/05/2023	1
Aruba	05/05/2023	7
Aruba	09/05/2023	4
Aruba	10/05/2023	4
Aruba	11/05/2023	12
Aruba	12/05/2023	3
Aruba	16/05/2023	1
Aruba	17/05/2023	6
Aruba	23/05/2023	3
Aruba	24/05/2023	1
Aruba	25/05/2023	2
Aruba	26/05/2023	12
Aruba	02/06/2023	1
Aruba	06/06/2023	2
Aruba	09/06/2023	1
Aruba	21/06/2023	1
Aruba	04/07/2023	1
Aruba	05/07/2023	1
Aruba	12/07/2023	1
Aruba	13/07/2023	1
Aruba	14/07/2023	6
Aruba	26/07/2023	1
Aruba	15/08/2023	3
Aruba	16/08/2023	1
Aruba	17/08/2023	1
Aruba	06/09/2023	1
Aruba	15/11/2023	1
Aruba	16/11/2023	15
Aruba	17/11/2023	2
Aruba	22/11/2023	14
Aruba	23/11/2023	1
Aruba	28/11/2023	1
Aruba	29/11/2023	1
Aruba	30/11/2023	7
Aruba	01/12/2023	3
Aruba	13/12/2023	1
Aruba	14/12/2023	1
Aruba	22/12/2023	1
Aruba	11/01/2024	3
Aruba	12/01/2024	3
Aruba	23/01/2024	2
Aruba	24/01/2024	1

